title,reviews,criticScore,tMeter,audScore
Zombie Honeymoon,"Very good performances, heart wrenching story, and genuine characterization...",fresh,82,32
Zombie Honeymoon,"It comes to life a bit during a protracted, gotta-get-to-80-minutes finale, but by then it's called to mind too many other, better films.",rotten,82,32
Zombie Honeymoon,"Not that Zombie Honeymoon is a bad movie, just one you probably won't think too much about after the credits roll.",rotten,82,32
Zombie Honeymoon,"Gebroe's romantic comedy satire is pitch-perfect, but as his movie grows darker in its final act, it's also surprisingly moving.",fresh,82,32
Zombie Honeymoon,True love flourishes even after one of the newlyweds is newly dead.,fresh,82,32
Zombie Honeymoon,A unique experience.,fresh,82,32
Zombie Honeymoon,"Equal parts funny and sweet, gruesome and ghastly.",fresh,82,32
The Dark Hours,"By the time The Dark Hours starts to get good, it's more than midway into the movie.",rotten,58,49
The Dark Hours,The Dark Hours is a remarkably assured homage to psychological horror films from the sixties and seventies.,fresh,58,49
The Dark Hours,Proves as cliche-ridden as its title.,rotten,58,49
The Dark Hours,A family-in-peril psychodrama that teeters on the edge of being a quality indie exercise.,rotten,58,49
The Dark Hours,A cold and moody psychodrama poised frustratingly on the border between novel and banal.,rotten,58,49
The Dark Hours,[A] taut '70s throwback thriller.,fresh,58,49
The Dark Hours,"Speeds through its scant 80-minute running time with no muss, no fuss, and a surprisingly watchable demeanor.",fresh,58,49
The Dark Hours,worth tracking down,fresh,58,49
The Dark Hours,The real terror lies in imagining just what type of carnage the unhinged Harlan could unleash with that woodchopper of his.,fresh,58,49
The Dark Hours,Paul Fox takes the cake and falls flat into it with one of the limpest stalker terrors to ever frustrate an audience.,rotten,58,49
The Dark Hours,A rewarding experience.,fresh,58,49
The Cave,"Fright-wise, The Cave is a dry hole.",rotten,11,28
The Cave,"Spare and single-minded, The Cave is an insistently entertaining piece of pulp.",fresh,11,28
The Cave,"The Cave isn't just a bad movie, it's a very, very, very bad movie, so bad that it can't even redeem itself by turning into high camp.",rotten,11,28
The Cave,Feels stunningly familiar as it goes through the rote edicts of the scientific crew vs. toothy beastie formula.,rotten,11,28
The Cave,"Somewhere deep beneath the Carpathian mountains, something unholy stirs: It's an unspeakable stinker of a movie called The Cave.",rotten,11,28
The Cave,The Cave is an over-the-top horror flick with one novel offering: It's shot amid a stunning network of subterranean caverns.,rotten,11,28
The Cave,The Cave is a decently crafted but unoriginal and uninspiring creature feature with a few moments of true entertainment that the rest of the film never matches up to.,rotten,11,28
The Cave,"Replete with winged undersea cave monsters, unlikely mountain climbing heroics and a mutating microbe that turns its victims into creatures-in-waiting ""The Cave"" is a paint-by-numbers thriller lacking in pigment.",rotten,11,28
The Cave,"Bland, boring, conventional, clichAC, and dumb...",rotten,11,28
The Cave,"About what you'd expect from a low budget, B-movie destined to reside among the direct-to-video releases at Blockbuster and the Saturday night features on the Sci-Fi Channel.",rotten,11,28
The Cave,"O roteiro AC ridA-culo, mas o filme consegue criar algumas seqA?Aancias tensas. Ainda assim, empalidece frente ao A3timo (e similar) The Descent.",rotten,11,28
The Cave,"...a dull, thoroughly unpleasant horror flick...",rotten,11,28
The Exorcism of Emily Rose,"Very scary stuff. And as a courtroom drama, very effective.",fresh,44,60
The Exorcism of Emily Rose,"There's no green vomit and nobody's head ever rotates a full 360; we stay in the natural world and never enter a movie world, and that makes the movie a lot better.",fresh,44,60
The Exorcism of Emily Rose,The performances are topnotch.,fresh,44,60
The Exorcism of Emily Rose,"This is a horror movie, for once, which really wants us to use our heads.",fresh,44,60
The Exorcism of Emily Rose,"As courtroom drama, The Exorcism of Emily Rose works effectively; as a scarefest, it misses the mark. But the performances stick with you, particularly that of Linney, who has an elegant steeliness.",fresh,44,60
The Exorcism of Emily Rose,Emily Rose is the thinking person's demon possession movie.,fresh,44,60
The Exorcism of Emily Rose,"""The film finds a way to justify its existence despite the inevitable comparisons to [""The Exorcist""], in whose shadow it will inevtiably stand...""",fresh,44,60
The Exorcism of Emily Rose,It avoids gratuitous gore and the shocks that provide the backbone of most horror films. ... [Derrickson's] more interested in the spiritual questions at hand.,fresh,44,60
The Exorcism of Emily Rose,"A glum and undistinguished drama -- it's certainly nothing so crass as a horror movie, despite the spooky come-on of the marketing.",rotten,44,60
The Exorcism of Emily Rose,"Derrickson's film has been overtaken by bland characters, cheap shocks, kindergarten theology and a pace so plodding that viewers will be left wondering whether it is just Erin's watch that has mysteriously stopped.",rotten,44,60
The Exorcism of Emily Rose,"Now to each their own, but serious-minded Sunday preaching mixed in with the occult, is just not my cup of witch's brew.",rotten,44,60
The Exorcism of Emily Rose,full review in Greek,fresh,44,60
Taxidermia,"Taxidermia is frequently funny, for those who can stomach it.",fresh,81,76
Taxidermia,Taxidermia sets a benchmark for body horror in the cinema.,fresh,81,76
Taxidermia,"Taxidermia is a brilliant, often grotesquely bizarre allegory on life in Hungary from World War II to the present, a surrealist fantasy exploring the limits of the body and its desires and altogether a darkly funny comedy.",fresh,81,76
Taxidermia,"And now a word of advice from your friendly film critic: If you go to see the Hungarian black comedy Taxidermia, don't plan to eat afterward.",rotten,81,76
Taxidermia,"Produces nightmarish horror and formal beauty in a surreal, Central European blend.",fresh,81,76
Taxidermia,"All this helps to shape PA!lfi's crudely bombastic but impressive philosophical view of the body as landscape and art, a source of personal discovery, wonder, and annihilation.",fresh,81,76
Taxidermia,"Mr. PA!lfi's grandiose vision and technical bravado are nothing short of mesmerizing, yet there are also plenty of tender moments amid the go-for-broke follies.",fresh,81,76
Taxidermia,The gluttonous middle section of the film is by far its most successful.,fresh,81,76
Taxidermia,"Surreal, grotesque and bitterly funny Hungarian art horror film ... aspires not to cult status as a torture porn totem but to the highest cinematic art.(It's not that, but give it points for trying.)",fresh,81,76
Taxidermia,As sweeping in scope and vision as it is in viscera.,fresh,81,76
Taxidermia,"For those who can handle it, a viewing is an experience not soon forgotten.",fresh,81,76
Taxidermia,PA!lfi's fascination with the body -- its daily excretions and emanations -- borders on obsession,fresh,81,76
Final Destination 3,The people in this movie are some of the stupidest people in the history of movies.,rotten,43,57
Final Destination 3,"As a horror flick, Final Destination 3 is literally laughable.",rotten,43,57
Final Destination 3,"The Final Destination movies may be pointless and crass, but they play on that fascination with malicious efficiency, and 3 is no exception.",fresh,43,57
Final Destination 3,Fans of cheap thrills can enjoy FD3 for what it is: A ridiculous teen horror movie that piles on more than enough dry humor and freshly moistened gore to satisfy its lowbrow audience.,rotten,43,57
Final Destination 3,"If you're a Final Destination fan, it's unlikely that #3 will disappoint. If you like horror/thrillers with plenty of cartoonish blood and gore, this will hit the spot.",fresh,43,57
Final Destination 3,Might this be the final Final Destination? Don't bet on it.,rotten,43,57
Final Destination 3,Even Hostel showed more respect for the dead,rotten,43,57
Final Destination 3,A boring and repetitive sequel...,rotten,43,57
Final Destination 3,"The film starts to pick up after it begins borrowing liberally from The Omen, even more liberally than the film's two predecessors which, as freak-accident horror films, are by definition Omen clones.",fresh,43,57
Final Destination 3,"This one regresses the series to what Roger Ebert, back in the splatter-film '80s, dubbed the Dead Teenager genre.",rotten,43,57
Final Destination 3,"As a forced, unnecessary addition to the series, it lacks a satisfying relationship to its predecessors while simply rehashing the original's plot ...",rotten,43,57
Final Destination 3,I'm not sure how much more overkill this franchise can take ....,rotten,43,57
Boy Eats Girl,"... [L]ike a lot of uber-low budget living dead films, it ultimately suffers from a lack of zombies.",rotten,80,38
Boy Eats Girl,It's a pretty kick ass rom-zom-com that deserves at least a viewing. I'll see it again when it comes to the US...,fresh,80,38
Boy Eats Girl,"Fun, plain and simple. Don't expect biting social commentary (pun intended), laugh-out-loud humor, or anything groundbreaking for the zombie genre.",fresh,80,38
Wolf Creek,An unusually crisp and boldly shot Texas Chainsaw Massacre knockoff.,fresh,52,49
Wolf Creek,What Wolf Creek offers is a competently made horror excursion with an unfortunate reliance upon clichACs balanced off by some legitimate shocks.,fresh,52,49
Wolf Creek,It's a depressing exercise in just mutilation and torture.,rotten,52,49
Wolf Creek,"It's not your typical holiday attraction, but it should lift the spirits of horror devotees, if no one else.",fresh,52,49
Wolf Creek,Wolf Creek is wicked and witless -- cruel for the sake of cruelty.,rotten,52,49
Wolf Creek,"There's no substitute for bad taste. And this one has it double-barreled, both in the timing of its release and as a movie, one said to be loosely based on fact.",rotten,52,49
Wolf Creek,Terrifying from start to blood-soaked finish.,fresh,52,49
Wolf Creek,Gets under the skin,fresh,52,49
Wolf Creek,I just wanted the damn thing to end...,rotten,52,49
Wolf Creek,"Despite the obvious influences of the original ""Chainsaw,"" ""Hills Have Eyes,"" ""Last House,"" and other kidnap-terror films, you can't predict what is going to happen in this film.",fresh,52,49
Wolf Creek,"For all its efforts at avoiding the usual slasher movie nonsense, it does fall back on some familiar, lame plot devices.",rotten,52,49
Wolf Creek,It is almost as if a hardcore survival horror film had been infiltrated (and slyly undermined) by the quieter mysticism of Peter Weir's Picnic At Hanging Rock...,fresh,52,49
Land of the Dead,The movie is listless and uninspired.,rotten,73,51
Land of the Dead,"Romero's fourth-grade dialogue doesn't help matters, but anyone seeking out the latest achievements in cranial ruptures, spewing-blood gouts, and ground-beef spillage need look no further.",rotten,73,51
Land of the Dead,Zombies just aren't that interesting as villains because they zombie ahead.,rotten,73,51
Land of the Dead,The plot held no surprises and the acting no revelations.,rotten,73,51
Land of the Dead,It's fairly solid fun without breaking any new ground.,fresh,73,51
Land of the Dead,"Land of the Dead not only leaves you wishing Romero and his zombies might come back to feast once more, but that they'd take their time.",fresh,73,51
Land of the Dead,"George A. Romero's Land of the Dead is a decent follow up to his classic ""Dead"" trilogy, delivering compelling characters, a thrilling narrative, and plenty of zombie action/gore.",fresh,73,51
Land of the Dead,"There is so much symbolism that after a time, this feels less like a film than a thinly veiled lecture on the current global situation. But this has always been Romero's metier.",fresh,73,51
Land of the Dead,The Dead Lands offers an odd mix of cultural identity that falls prey to clichACd tropes and one-dimensional characters.,rotten,73,51
Land of the Dead,"Romero's zombie movies have always been about people, not zombies. That's what makes them work so well and Land of the Dead is no exception.",fresh,73,51
Land of the Dead,Romero is back and just as good as he was then...,fresh,73,51
Land of the Dead,Gory sight gags and intestine eating abound in this must-see movie for fans of the horror genre.,fresh,73,51
Memory,"Considerably better -- and far more intriguing -- than most entry-level horror pics, marrying a retro B-movie setup with the ghostly obsessions of recent Asian extreme cinema.",fresh,14,46
Memory,"The movie draws upon so many influences -- stylized Hitchcock suspense, surreal Asian horror and the Gothic romance of Britain's Hammer Studios -- it's easier to follow the reference points than the plot.",rotten,14,46
Memory,"Filled with labored exposition, stilted line readings and the most unconvincing romantic hookup since Michael Jackson and Lisa Marie Presley.",rotten,14,46
Memory,"To what niche does this movie aspire, Michael Crichton sci-fi chiller, Ed Wood camp or neo-'60s grand guignol for former leading ladies of a certain age? You decide.",rotten,14,46
Memory,"Adapting his own novel, [director] Davlin seems blessedly unaware of how silly his story is, attacking it with such escalating melodramatic fervor that Memory rises from the disastrously campy to the bizarrely hypnotic.",rotten,14,46
Memory,There's an intriguing premise buried in MEMORY ... [but] he execution leaves something to be desired.,rotten,14,46
Memory,"It doesn't remotely reinvent the wheel, but it's got its own identity, the filmmakers actually care about their storytelling and it is ultimately both sincerely creepy and reasonably enjoyable.",fresh,14,46
Memory,"Wait, what movie were we talking about again?",rotten,14,46
Memory,"The fact that it raises worthy questions concerning experience and recollection, as well as cultural, legal, and political definitions of self with regard to memories%u2014well, that's sort of too bad. They're lost amid forgettable plotty detritus.",rotten,14,46
Memory,"A confused, preposterous, overeager mess.",rotten,14,46
Memory,"Stylish and twisty, but not clever enough to support its more outrageous plot machinations.",rotten,14,46
Memory,"A bizarre, mind-bending psychological thriller, filled with red herrings.",rotten,14,46
Doom,"If gaming is about playing, why would a gamer want to watch movies like this?",rotten,19,34
Doom,"[A] dark, violent, nerve-wracking, trigger-giddy waste of time.",rotten,19,34
Doom,... shows less human dimension than the new Wallace and Gromit movie.,rotten,19,34
Doom,Doom plays like a third-generation knock-off.,rotten,19,34
Doom,"Yes, Doom is a bad movie but you already knew that.",rotten,19,34
Doom,"The performances are awful, the action sequences are impossible to follow, the violence is gratuitous, the lighting is bad and I have my doubts that catering truck was even up to snuff on this project.",rotten,19,34
Doom,The unnecessarily embellished storyline and dreadful acting unfortunately trump any notion of Doom being a classic film.,rotten,19,34
Doom,Just feels like The Rock marking time and paying more dues until the more interesting and challenging offers come his way.,rotten,19,34
Doom,"The long, long in development film adaptation of the classic video game shooter, Doom is a decent enough action film as long as you don't expect too much out of it.",fresh,19,34
Doom,Just your basic Aliens rip-off with the name of a formerly popular video game franchise tacked on it.,fresh,19,34
Doom,A bland lifeless piece of science fiction fodder that really doesn't pay homage to the game.,rotten,19,34
Doom,"Roger Ebert put it best, ""Doom is like some kid came over and is using your computer and won't let you play.""",rotten,19,34
The Texas Chainsaw Massacre: The Beginning,"Oppressive, mean-spirited and sadistic, The Beginning is an unsavoury exercise in cruelty and pain that one hopes will also be the end.",rotten,12,53
The Texas Chainsaw Massacre: The Beginning,Gross and sadistic but never scary.,rotten,12,53
The Texas Chainsaw Massacre: The Beginning,Attention sadists: Demand more from your gorefests than this pro forma return to the well. Has mass murder ever been this dull?,rotten,12,53
The Texas Chainsaw Massacre: The Beginning,The Texas Chainsaw Massacre: The Beginning relies on made-you-jump shocks and more fake entrails than a Jaycees haunted house.,rotten,12,53
The Texas Chainsaw Massacre: The Beginning,The story's been played out so many times.,rotten,12,53
The Texas Chainsaw Massacre: The Beginning,All you need to know about the character is he's really crazy and carries a chain saw. And he's got an even crazier uncle who all but steals the film.,rotten,12,53
The Texas Chainsaw Massacre: The Beginning,"It's actually closer to the original Chainsaw than its immediate predecessor, but it still relies on more on physical torture than the psychological terror that made the original - or any genuinely scary movie - so effective.",rotten,12,53
The Texas Chainsaw Massacre: The Beginning,"This is the Texas chainsaw massacre, not the Texas chainsaw misunderstanding. Nothing castrates a bogeyman like cheap-Freud psychology, and Leatherface possesses no greater power than a hulking professional-wrestling heel. A low point in American horror.",rotten,12,53
The Texas Chainsaw Massacre: The Beginning,"Much less at the beginning, and much more a remake of the remake...",rotten,12,53
The Texas Chainsaw Massacre: The Beginning,"The original ""Chain Saw Massacre"" spoke, in unsettling terms, to middle America's growing contempt for the '60s counter-culture, but no deeper meaning can be ascribed to this mayhem. It's just a joyless technical exercise.",rotten,12,53
The Texas Chainsaw Massacre: The Beginning,A rote latter-day slasher film with barely anything worth recommending.,rotten,12,53
The Texas Chainsaw Massacre: The Beginning,"...an ugly film, overwhelmed by transparent shock value, short-sighted storytelling and nihilistic undertones.",rotten,12,53
Murder-Set-Pieces,"Aspires to be a highly stylized exploration of the mind of a serial killer, but it's nothing more than a gory, bloodsoaked snuff film, reveling in its own shock value as women are stabbed, strangled, raped and mutilated.",rotten,36,25
Murder-Set-Pieces,"The director Nick Palumbo is determined to shock through a fictional German-born serial killer, who makes his mission clear with every thrust of knife blade and pelvis.",rotten,36,25
Murder-Set-Pieces,"The lowest form of cinematic life, a movie so utterly degenerate it makes you wish that indie filmmakers had to prove a basic standard of decency in order to buy a camera.",rotten,36,25
Murder-Set-Pieces,"Pic's nastiness is so insistent, one-dimensional and excessive it risks self-parody.",rotten,36,25
Murder-Set-Pieces,...amateurish and flat-out irredeemable...,rotten,36,25
Murder-Set-Pieces,"Murder Set-Pieces is recommended for the fan of unvarnished exploitation grue; for those needing a little more style with the substance, dig deeper into your Argento collection.",fresh,36,25
Murder-Set-Pieces,"Palumbo has managed to take the best pieces of horror, thriller, and truth and patch them together in a tirade of horrific and disturbing imagery.",fresh,36,25
Murder-Set-Pieces,An interesting effort to make the ultimate horror movie by imitating modern classics of the genre in a systematic way.,fresh,36,25
Murder-Set-Pieces,A rather sickening marathon strung together by the flimsiest of subplots and populated exclusively by blood-soaked strippers.,rotten,36,25
Rahtree: Flower of the Night,"Pretty good in parts, its unforgiveably slow in others, making for a hard slog...",rotten,60,59
Rahtree: Flower of the Night,"Writer/director Yuthlert Sippapak already has a couple of sequels in the works, and I can't wait to see them.",fresh,60,59
Rahtree: Flower of the Night,"This movie really took me by surprise, and despite the silly-sounding name, I highly recommend it.",fresh,60,59
Rahtree: Flower of the Night,"The film's focus on clumsy, inept characters results in a series of jokes that are beyond lame...",rotten,60,59
Rahtree: Flower of the Night,"This ghost story goes in eight different directions at once, from tragic social message to slapstick comedy. Chilling, but the film is too unfocused.",fresh,60,59
Like Minds,"Armed with more imagination than most thrillers with teen protags, Oz-U.K. co-prod Like Minds is an intriguing whodunit centered on two privileged British schoolboys with an unhealthy interest in the Knights Templar.",fresh,38,63
Like Minds,Toni Collette must have owed the director quite a favour.,rotten,38,63
Like Minds,"For about 20 minutes, this psychological thriller seems to know what it's doing.",rotten,38,63
Like Minds,"Quite, quite ludicrous in every way.",rotten,38,63
Like Minds,"It's good stuff from Redmayne, but the plot unravels into muddle and absurdity.",rotten,38,63
Like Minds,"The type of film that will be looked back on as a notable starting point for its young star, Like Minds is a perfect showcase for his talent, but less so for writer-director Read, who allows the script to career out of control in the second half.",fresh,38,63
Like Minds,"If great minds think alike, they'll be giving this one a miss.",rotten,38,63
Resident Evil: Extinction,"The scariest visage is that of Alice, whose flawless, airbrushed complexion is either a throwback to Mulcahy's New Romantic pop promos or something dictated by Jovovich's L'OrACal contract.",rotten,23,58
Resident Evil: Extinction,"Resident Evil: Extinction plays like a flabby middle chapter, full of nerdy details but fraudulently short on the ruined Vegas-scape that ads have been promising.",rotten,23,58
Resident Evil: Extinction,"If ever a movie was made for a quick in-and-out engagement at the multiplex, this is it.",rotten,23,58
Resident Evil: Extinction,Resident Evil: Extinction is no more interesting than watching someone else play with his Xbox.,rotten,23,58
Resident Evil: Extinction,The action is not so much bloody as bloody monotonous.,rotten,23,58
Resident Evil: Extinction,"The story and characters are surprisingly engaging, with fight scenes and scares effectively placed between plot turns.",fresh,23,58
Resident Evil: Extinction,"Repetitive, violent, and with a very basic story, this film is a light and mediocre entertainment. [Full review in Spanish]",rotten,23,58
Resident Evil: Extinction,"As far as this franchise goes, it looks like it's game over as the only thing extinct is the creativity.",fresh,23,58
Resident Evil: Extinction,Zombie sequel is just as grisly as the first two.,rotten,23,58
Resident Evil: Extinction,"There doesn't seem to be much other point to Extinction, with its disposable story and its ever-more-conspicuous lack of any original ideas.",rotten,23,58
Resident Evil: Extinction,"Director Russell Mulcahy is revered by genre fans for his work on the original Highlander, but he won't gain many followers outside Fangoria circles with this over-the-top splatter fest.",rotten,23,58
Resident Evil: Extinction,"The latest installment in writer/producer Paul W.S. Anderson's Resident Evil series may have opened atop the box office, but hardcore gamers know where the real action is.",rotten,23,58
The Fog,"Never will you wish more fervently for an Adrienne Barbeau cameo, just for old time's sake. Your prayers will be in vain.",rotten,4,18
The Fog,"The production values are above par, but as in Carpenter's original, seeing ghosts is less scary than imagining them.",rotten,4,18
The Fog,Yet another anaemic horror retread starring a cast of good-looking TV totty.,rotten,4,18
The Fog,Mildly scary here and there.,rotten,4,18
The Fog,"Like most remakes, The Fog is pretty unnecessary.",rotten,4,18
The Fog,"Making concessions at every turn to the youth-horror market, the film slashes the ages of its protagonists by some 15 years, and its IQ follows suit.",rotten,4,18
The Fog,"In a world where John Carpenter's The Fog still exists, I cannot think of a single valid reason to watch this.",rotten,4,18
The Fog,These studios just don't know when to quit while they're ahead.,rotten,4,18
The Fog,A boorishly bland supernatural action thriller.,rotten,4,18
The Fog,Even the geography of the film doesn't seem to make sense.,rotten,4,18
The Fog,So concerned is the film with contriving at least one gratuitous jump-fright every five minutes that elements like character and story soon become lost in the fog.,rotten,4,18
The Fog,A lousy remake of a not-so-good John Carpenter film.,rotten,4,18
Saw II,"If you've bought into the Saw movies, II ups the violence without totally jumping the shark, and is a worthy follow-up to the original.",fresh,37,59
Saw II,In a fun house like this the elaborate tortures seem to leave behind the real world of pain and suffering for the realm of slapstick; they're the kind of horrors that make you scream and laugh at the same time.,rotten,37,59
Saw II,Quite possibly Saw II sheds enough blood to satisfy horror aficionados.,fresh,37,59
Saw II,"As it was in the first Saw, audiences are faced with insane leaps in logic that sabotage the last part of the film.",rotten,37,59
Saw II,Saw II only has one ambition -- to make us squirm. And it does. Just don't be surprised if you need to switch to an electric razor after this.,rotten,37,59
Saw II,"Saw II -- better-acted than its predecessor, which isn't saying much -- is so gratuitously, sadistically violent, and to such little end, that it finally falls over dead on the far side of obscene.",rotten,37,59
Saw II,"While Saw II isn't as good technically as its predecessor, its many clever twists, and exploration of Jigsaw's mind make the second entry a fun guilty pleasure watch.",fresh,37,59
Saw II,The film doesn't take the direction most sequels do and manages to adequately follow up the original.,rotten,37,59
Saw II,"In every way superior to its predecessor in terms of performances, story, characterization, gore, and climax.",fresh,37,59
Saw II,"like the story, hate the directing",fresh,37,59
Saw II,A Reloaded style one-up in which more people are trapped in bigger places and forced to perform scarier tasks with nastier results. Wow.,rotten,37,59
Saw II,Quite hideous.,rotten,37,59
The Grudge 2,"Some unsettling moments here, but the evil ghost itself is a predictable one-trick pony.",rotten,12,40
The Grudge 2,"Vapid, silly and about as scary as an Adam Sandler film.",rotten,12,40
The Grudge 2,What's a bad sequel but a revenant soul doomed to repeat itself?,rotten,12,40
The Grudge 2,"Like its progenitor, The Grudge 2 is filled with defective light bulbs, scummy bath water and camera work that makes even teenage flesh look mottled.",rotten,12,40
The Grudge 2,It is a testament to the power of filmmaking that even a waste of time like Grudge 2 can raise a slew of interesting questions to keep you thinking for a long time after leaving the theatre.,rotten,12,40
The Grudge 2,"Takako Fuji and Ohga Tanaka, as the ghosts, do MTV Movie Award-caliber work by just crouching in a phone booth.",rotten,12,40
The Grudge 2,"Takashi Shimizu telegraphs scares to the point of numbness. Peek under a table? There's the boy! The room a bit too quiet, is it? It's the girl! All that's frightening are the actors' pained facial expressions, suggesting an epidemic of farty indigestion.",rotten,12,40
The Grudge 2,It's a random series of attempted frights that fails at every turn.,rotten,12,40
The Grudge 2,"Seven films later, with the conventions of throat croaking and neck cracking having moved into camp, it's amazing that Shimizu can still find new ways to turn the old screw.",fresh,12,40
The Grudge 2,Repetition is the death of horror.,rotten,12,40
The Grudge 2,"Pale-faced, staring, mute Japanese kids strike back.",rotten,12,40
The Grudge 2,...nothing more than a needless rehash of its predecessor...,rotten,12,40
The Return,Adam Sussman's script is so thin you can see right through it.,fresh,16,32
The Return,It's gripping stuff and deeply enjoyable.,fresh,16,32
The Return,"[The Return is] more haunting than it has any right to be, thanks to its love of long, lonesome highways and the way the violence of the past bleeds into the present.",rotten,16,32
The Return,"Mellow -- nay, snoozy -- atmospherics trump actual scares, and it makes almost zero sense.",rotten,16,32
The Return,This murky psychological horror effort is not likely to inspire a return.,rotten,16,32
The Return,"Time-killer chiller reps an undistinguished U.S. debut for U.K. helmer Asif Kapadia, though the undernourished script may be most at fault.",rotten,16,32
The Return,"This low-key supernatural thriller, illogical as it is, offers a brief respite from the gruelling Saws and Hostels of the world.",fresh,16,32
The Return,"Built from spare parts left over by American remakes of Japanese copies of ""Ringu"", ""The Return"" is at least two steps removed from the first generation copy.",rotten,16,32
The Return,A bland affair with a few clever twists here and there.,rotten,16,32
The Return,"Too polished to be truly creepy, The Return has more than enough atmosphere to keep you watching - but nowhere near enough mystery.",rotten,16,32
The Return,"The Return is a slow burn that's often way too slow, feeling stretched to meet a running time that's still under 90 minutes.",rotten,16,32
The Return,a low point in the on-going battle to scare U.S. teens from their allowances,rotten,16,32
The Gravedancers,"Just when you think the film is about to run out of steam, it picks up the pace and surprises you. It's not for everyone, to be sure, but it works in its own unusual way.",fresh,100,45
The Gravedancers,The Gravedancers works as a creepy nail-biter that combines old-fashioned eerie supernatural tension with more contemporary phsycial horror.,fresh,100,45
The Gravedancers,"The Gravedancers is good, stupid entertainment that knows its ghosts and has a lot of fun introducing them to you.",fresh,100,45
The Gravedancers,"A scary, well directed, and frantic gem, even with its flaws...",fresh,100,45
The Gravedancers,"The plot mirrors a good, old-fashioned ghost story complete with curses!",fresh,100,45
The Gravedancers,A thrilling diamond in the rough -- a unique and fun addition to the haunting subgenre.,fresh,100,45
Behind the Mask: The Rise of Leslie Vernon,"A deconstructionist horror comedy that owes a debt to Scream and the 1992 Belgian film Man Bites Dog, Mask nevertheless has enough pitch-perfect wit to lay claim to its own patch of postmodern, movie-loving snarkiness.",fresh,74,74
Behind the Mask: The Rise of Leslie Vernon,"About two-thirds in, the movie shifts gears disastrously. Made me want to haul someone into the cutting room for revenge.",rotten,74,74
Behind the Mask: The Rise of Leslie Vernon,"The script's laughs are too widely spaced. Even before the plot takes a third-act turn into the land of kill-by-the-numbers slasher movies, the jokes drip when they should be gushing.",rotten,74,74
Behind the Mask: The Rise of Leslie Vernon,"If Scott Glosserman's witty slasher spoof had celebrities, it would probably be a success like Scream or Scary Movie. As an indie, it's more apt to be a cult fave. Either way, it's a must for those who like thrills laced with humor.",fresh,74,74
Behind the Mask: The Rise of Leslie Vernon,"There is a lot of cleverness at work here, especially when the movie switches from the Blair Witch-style shaky camera to more accomplished and atmospheric low-budget lensing.",fresh,74,74
Behind the Mask: The Rise of Leslie Vernon,"[Director] Glosserman can't match the wit of Scream, the fright of The Blair Witch Project or the satire of journalism seen in Series 7.",rotten,74,74
Behind the Mask: The Rise of Leslie Vernon,"The movie is a lot of fun, as well as a prime example of how to pump new life into an old formula.",fresh,74,74
Behind the Mask: The Rise of Leslie Vernon,...it's ultimately the underwhelming execution that confirms the movie's place as an almost total misfire.,rotten,74,74
Behind the Mask: The Rise of Leslie Vernon,[A] terrific little pearl of a satiric horror-comedy.,fresh,74,74
Behind the Mask: The Rise of Leslie Vernon,"A pure horror film masterpiece, and slasher fans would be best to acknowledge it.",fresh,74,74
Behind the Mask: The Rise of Leslie Vernon,"A rather funny ""Scream""-like cross between a mockumentary and a direct-to-video slasher movie, ""Behind the Mask: The Rise of Leslie Vernon"" is custom-made for horror fans, but it isn't remotely scary and people that aren't already steeped in the lore of t",fresh,74,74
Behind the Mask: The Rise of Leslie Vernon,"Other than displaying a textbook awareness of its ancestors, Behind the Mask offers next to nothing",rotten,74,74
Mad Cowgirl,This indulgently puerile waste of time plows ahead with pointless mayhem masquerading as 'art.',rotten,33,89
Mad Cowgirl,It gives screenwriter-director Gregory Hatanaka an excuse for a lot of scene jumping -- and a chance to make the case for adopting a vegan diet.,rotten,33,89
Mad Cowgirl,"There's a lot happening here, perhaps too much.",rotten,33,89
Mad Cowgirl,"Mad Cowgirl is an underground movie with little sense of grounding, and lots of a multicultural weirdness and inchoate meat metaphors.",rotten,33,89
Mad Cowgirl,"It's safe to say there will not be another movie this year like Mad Cowgirl. Whether that's a good or bad thing depends on your tolerance for copious bloodletting, hardcore pornography, and C-SPAN.",rotten,33,89
Mad Cowgirl,Fiercely personal and unique.,fresh,33,89
Mad Cowgirl,"Endlessly entertaining, though not recommended for anyone uncomfortable with soft porn, eroticized violence or graphically-depicted slaughter.",fresh,33,89
Mad Cowgirl,"Absurd, dirty, powerful and disturbingly hilarious.",fresh,33,89
Mad Cowgirl,"Slick and often incomprehensible, it certainly gives you your money's worth, if blood, gore and blasphemy are what you're buying.",rotten,33,89
Mad Cowgirl,"This gonzo mashup of romantic comedy, political paranoia, and B-movie adulation is more confounding than thrilling.",rotten,33,89
Mad Cowgirl,An orgy of red meat and confused filmmaking,rotten,33,89
Mad Cowgirl,"Theaters showing this should install seatbelts, because audiences are in for the ultimate wild ride.",fresh,33,89
Slither,"Gross-out horror comedy is my least favorite genre, but this movie's so skillful I have to take my hat off to it.",fresh,86,63
Slither,A monstrously funny alien-invasion-zombie-horror-comedy.,fresh,86,63
Slither,I'm zombied out.,rotten,86,63
Slither,[A] delightfully disgusting comic horror film.,fresh,86,63
